"name"	"longitude"	"latitude"	"subspecies"	"campoi"	"fusca"	"intermedia"	"mesata"	"mesoleuca"	"perpallida"	"potosina"	"texana"	"numSubsppGroups"	"assigned"
"Melozone fusca (Swainson, 1827)"	-111.2	32.27	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.26	31.53	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.18	32.28	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.79	32.32	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.94	32.46	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.99	31.87	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.72	32.54	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.24	32.5	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.32	31.57	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.37	31.81	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	31.76	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.4	31.83	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.41	31.82	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.22	31.37	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.95	31.74	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.78	32.32	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.28	31.49	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.62	31.72	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.67	31.48	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.1	31.38	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.59	32.08	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.68	32.21	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.02	31.81	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.3	32.47	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.09	32.48	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.12	32.29	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.11	31.39	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.61	32.17	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.72	32.12	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.63	31.45	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.75	32.35	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.95	32.34	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.64	32.02	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.61	32.17	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.24	31.54	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.28	31.5	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.29	31.47	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.29	31.46	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.81	32.33	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.87	31.49	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.76	32.14	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.24	31.49	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.24	31.46	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.69	32.29	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.25	31.45	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.7	32.28	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	32.6	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.63	32.29	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.94	31.56	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.1	31.37	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.42	31.4	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.08	32.28	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.35	31.69	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.1	32.24	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.75	31.54	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.26	31.51	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.43	32.06	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.46	32.09	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.49	32.12	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.62	31.66	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.19	31.43	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111	31.57	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.13	31.41	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.75	31.79	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.82	32.31	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.77	32.61	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.6	32.3	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.96	32.44	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.74	32.67	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.71	32.59	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.58	31.55	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.76	32.57	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.81	31.5	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.72	31.77	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.06	32.23	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.97	31.87	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.74	31.54	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.84	31.76	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.9	32.42	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.91	31.61	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.39	31.85	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.67	32.1	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.36	31.84	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.79	31.8	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	31.59	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.91	31.56	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.68	32.14	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.93	31.83	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.36	31.56	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.6	32.15	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.38	31.53	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.62	32.09	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.25	32.47	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.82	32.33	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.59	31.36	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.36	31.59	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.15	32.23	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	32.65	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.02	31.89	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.97	31.77	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.96	31.76	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.03	31.93	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.17	32.28	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.98	31.91	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.96	31.39	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.97	31.4	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.67	32.23	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.64	32.23	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.31	31.49	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.48	32.14	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.76	32.68	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.43	31.66	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.44	31.62	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.71	32.27	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.83	32.29	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.38	31.84	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	31.78	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.33	31.59	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.09	32.04	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.97	31.92	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.69	31.47	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.22	31.55	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.71	32.34	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.38	31.55	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	32.66	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.25	31.34	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.88	32.67	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.88	31.79	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.29	31.48	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.48	31.76	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.88	32.87	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.92	32.42	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.73	32.56	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.21	31.48	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.22	31.41	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.38	31.83	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.93	31.88	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.21	32.27	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.19	32.79	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.99	31.38	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.73	32.17	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.63	32.15	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.31	31.83	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.18	31.4	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.64	31.78	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.03	31.8	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.07	31.61	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.09	31.58	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.7	32.33	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.37	31.54	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	32.42	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.27	31.53	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.53	31.96	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.6	31.54	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.61	31.53	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.28	31.47	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.99	31.37	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.93	31.45	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.99	31.88	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.93	31.68	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.78	31.53	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.35	31.82	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.89	31.68	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.92	32.32	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.17	32.26	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.16	32.27	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.33	31.51	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.31	31.56	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.72	32.16	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.09	32.64	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.96	31.41	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.99	31.84	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.45	32.15	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.01	32.21	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.94	31.58	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.69	31.74	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.99	31.86	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.86	32.52	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.24	31.52	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.01	31.82	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.05	32.22	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.86	32.28	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.99	31.49	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.02	31.79	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.75	31.55	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.29	31.53	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.05	32.51	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.74	32.2	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.05	31.64	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.7	32.07	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.12	31.68	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.67	32.22	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.91	32.44	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.41	32.91	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.34	31.96	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.76	31.5	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.75	31.49	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.87	31.79	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.85	31.47	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.27	31.56	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.71	32.52	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.58	32.08	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.2	32.25	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.92	31.44	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110	31.86	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.27	31.57	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.35	31.57	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.39	31.81	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.61	32.11	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.01	31.88	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.17	31.63	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.74	32.63	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.98	31.9	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.05	31.78	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.25	31.4	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.26	31.42	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111	31.7	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.13	32.32	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-109.83	31.73	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111.02	31.8	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.67	31.91	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-111	31.5	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.67	31.93	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
"Melozone fusca (Swainson, 1827)"	-110.26	31.43	"unknown"	0	0	0	0	1	0	0	0	1	"mesoleuca"
